Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1156290.00,1.00,3.00,10.00,2.00,3.00,7.00,4.00,2.00,1.00,38.00,3.00,15.00,9825.00,27.00,1036.50,1.80,363.89,10.55,0.89,0.00,0.11,0.00,0.00,0.00,0.28,0.00,0.05,0.00,0.00,0.67,0.03,0.97,0.00,0.00,0.83,0.00,0.03,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00
1156520.00,1.00,1.00,5.00,2.00,3.00,8.00,4.00,2.00,1.00,19.00,4.00,18.00,10850.00,40.00,1397.50,2.22,271.25,12.88,0.94,0.06,0.00,0.56,0.00,0.06,0.00,0.00,0.01,0.00,0.00,0.36,0.16,0.84,0.00,0.00,0.78,0.00,0.03,0.12,0.00,0.03,0.01,0.00,0.00,0.00,0.02
1156690.00,1.00,1.00,15.00,2.00,3.00,8.00,4.00,3.00,1.00,33.00,3.00,16.00,3700.00,23.00,491.50,1.44,160.87,13.28,1.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.02,0.00,0.00,0.94,0.74,0.26,0.00,0.00,0.27,0.00,0.49,0.22,0.00,0.00,0.02,0.00,0.00,0.00,0.00
1156770.00,1.00,1.00,8.00,2.00,3.00,5.00,4.00,2.00,1.00,25.00,1.00,4.00,8950.00,22.00,1701.00,5.50,406.82,19.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1156780.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,4.00,1500.00,4.00,214.00,1.00,375.00,14.27,0.90,0.00,0.10,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.33,0.40,0.60,0.00,0.00,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1156840.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,9.00,2100.00,10.00,235.00,1.11,210.00,11.19,0.89,0.11,0.00,0.00,0.00,0.32,0.10,0.00,0.00,0.00,0.00,0.58,0.18,0.68,0.00,0.14,0.64,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1156880.00,2.00,3.00,10.00,2.00,4.00,5.00,9.00,2.00,1.00,21.00,6.00,22.00,13750.00,34.00,1740.00,1.55,404.41,12.65,0.95,0.05,0.00,0.18,0.00,0.02,0.00,0.01,0.02,0.00,0.03,0.75,0.39,0.35,0.00,0.26,0.64,0.13,0.01,0.19,0.00,0.00,0.02,0.00,0.01,0.00,0.00
1156970.00,2.00,1.00,10.00,2.00,3.00,6.00,3.00,4.00,2.00,26.00,5.00,26.00,10175.00,35.00,1481.50,1.35,290.71,14.56,0.57,0.36,0.07,0.03,0.00,0.38,0.06,0.00,0.00,0.00,0.01,0.52,0.28,0.72,0.00,0.00,0.13,0.08,0.16,0.59,0.04,0.00,0.00,0.00,0.00,0.00,0.00
1156990.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,3.00,525.00,3.00,112.50,1.00,175.00,21.43,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.00,0.71,0.86,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.86,0.00,0.00
1157070.00,3.00,3.00,16.00,2.00,4.00,2.00,6.00,1.00,1.00,10.00,3.00,13.00,6500.00,17.00,727.50,1.31,382.35,11.19,1.00,0.00,0.00,0.12,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.74,0.31,0.23,0.00,0.46,0.60,0.12,0.10,0.15,0.03,0.00,0.00,0.00,0.00,0.00,0.00
1157120.00,2.00,2.00,10.00,2.00,3.00,4.00,5.00,4.00,1.00,18.00,4.00,13.00,13400.00,24.00,1655.25,1.85,558.33,12.35,0.93,0.04,0.02,0.57,0.00,0.04,0.00,0.10,0.00,0.00,0.00,0.29,0.11,0.89,0.00,0.00,0.84,0.01,0.00,0.04,0.00,0.00,0.00,0.00,0.10,0.00,0.00
1157180.00,2.00,3.00,12.00,2.00,3.00,7.00,3.00,2.00,1.00,35.00,4.00,39.00,11330.00,54.00,2085.40,1.38,209.81,18.41,0.76,0.19,0.06,0.09,0.00,0.05,0.00,0.00,0.01,0.00,0.00,0.85,0.74,0.24,0.01,0.01,0.16,0.02,0.01,0.26,0.14,0.33,0.01,0.06,0.00,0.00,0.01
1157190.00,1.00,1.00,5.00,2.00,3.00,7.00,4.00,4.00,1.00,24.00,5.00,16.00,5200.00,22.00,789.75,1.38,236.36,15.19,0.61,0.39,0.00,0.03,0.00,0.20,0.00,0.06,0.36,0.00,0.00,0.35,0.29,0.71,0.00,0.00,0.20,0.00,0.06,0.25,0.00,0.06,0.36,0.00,0.06,0.00,0.02
1157250.00,3.00,1.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,12.00,4.00,15.00,9400.00,25.00,1127.50,1.67,376.00,11.99,0.92,0.03,0.05,0.10,0.00,0.00,0.40,0.00,0.00,0.00,0.14,0.35,0.22,0.78,0.00,0.00,0.51,0.42,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02
1157310.00,2.00,3.00,10.00,2.00,3.00,6.00,4.00,2.00,1.00,31.00,3.00,8.00,4025.00,24.00,780.00,3.00,167.71,19.38,0.81,0.00,0.19,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.78,0.18,1.00,0.00,0.00,0.00,0.02,0.78,0.06,0.00,0.00,0.07,0.00,0.00,0.04,0.00,0.04
1157320.00,3.00,1.00,10.00,2.00,3.00,5.00,4.00,3.00,1.00,41.00,7.00,27.00,6550.00,42.00,852.50,1.56,155.95,13.02,0.65,0.13,0.22,0.12,0.00,0.01,0.06,0.07,0.00,0.03,0.02,0.68,0.34,0.60,0.00,0.06,0.60,0.02,0.08,0.11,0.11,0.00,0.01,0.00,0.07,0.00,0.00
1157360.00,2.00,3.00,10.00,2.00,3.00,5.00,6.00,2.00,1.00,24.00,3.00,7.00,8125.00,12.00,1419.00,1.71,677.08,17.46,1.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.21,0.93,0.07,0.00,0.00,0.72,0.17,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1157420.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,5.00,20.00,16175.00,30.00,1702.00,1.50,539.17,10.52,1.00,0.00,0.00,0.18,0.32,0.03,0.00,0.00,0.00,0.00,0.01,0.46,0.18,0.51,0.32,0.00,0.50,0.08,0.00,0.04,0.01,0.06,0.00,0.00,0.00,0.32,0.00
1157460.00,1.00,1.00,4.00,2.00,3.00,5.00,4.00,2.00,1.00,38.00,4.00,8.00,4700.00,11.00,573.00,1.38,427.27,12.19,1.00,0.00,0.00,0.10,0.00,0.00,0.43,0.00,0.19,0.00,0.00,0.29,0.26,0.74,0.00,0.00,0.65,0.00,0.10,0.00,0.06,0.00,0.19,0.00,0.00,0.00,0.00
1157490.00,2.00,3.00,10.00,2.00,3.00,5.00,3.00,2.00,1.00,16.00,3.00,11.00,6075.00,19.00,861.50,1.73,319.74,14.18,0.81,0.19,0.00,0.00,0.00,0.09,0.00,0.00,0.67,0.00,0.00,0.25,0.18,0.75,0.07,0.00,0.04,0.00,0.00,0.17,0.00,0.00,0.67,0.06,0.00,0.07,0.00
1157500.00,1.00,1.00,4.00,2.00,3.00,7.00,4.00,2.00,2.00,17.00,4.00,13.00,6900.00,16.00,624.00,1.23,431.25,9.04,1.00,0.00,0.00,0.41,0.24,0.00,0.00,0.00,0.00,0.20,0.00,0.15,0.00,0.76,0.24,0.00,0.41,0.09,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.07
1157580.00,1.00,1.00,4.00,2.00,3.00,7.00,8.00,1.00,1.00,38.00,1.00,12.00,40400.00,16.00,3109.00,1.33,2525.00,7.70,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12,0.12,0.00,0.76,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
1157610.00,1.00,1.00,4.00,2.00,3.00,7.00,4.00,2.00,1.00,32.00,3.00,8.00,7875.00,13.00,853.00,1.63,605.77,10.83,0.89,0.11,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.21,0.07,0.93,0.00,0.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1157640.00,1.00,1.00,4.00,2.00,3.00,7.00,7.00,4.00,1.00,37.00,3.00,13.00,17575.00,39.00,1705.00,3.00,450.64,9.70,1.00,0.00,0.00,0.48,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.12,0.61,0.28,0.00,0.61,0.00,0.00,0.00,0.09,0.03,0.00,0.00,0.00,0.28,0.00
1157670.00,2.00,1.00,4.00,2.00,3.00,5.00,5.00,2.00,1.00,16.00,6.00,21.00,8965.00,27.00,998.50,1.29,332.04,11.14,0.92,0.08,0.00,0.29,0.00,0.03,0.13,0.01,0.00,0.00,0.02,0.52,0.19,0.52,0.00,0.29,0.81,0.05,0.00,0.06,0.02,0.05,0.00,0.00,0.01,0.00,0.00
1157700.00,1.00,2.00,4.00,2.00,2.00,6.00,3.00,2.00,2.00,21.00,2.00,7.00,6600.00,15.00,647.90,2.14,440.00,9.82,1.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.05,0.95,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
1157730.00,2.00,1.00,4.00,2.00,3.00,7.00,7.00,2.00,1.00,20.00,7.00,29.00,12550.00,41.00,1478.50,1.41,306.10,11.78,0.96,0.04,0.00,0.29,0.04,0.11,0.06,0.01,0.00,0.00,0.03,0.46,0.16,0.71,0.04,0.10,0.44,0.22,0.00,0.15,0.02,0.02,0.00,0.00,0.01,0.04,0.11
1157780.00,1.00,3.00,10.00,2.00,4.00,8.00,6.00,2.00,1.00,45.00,2.00,4.00,6300.00,10.00,744.00,2.50,630.00,11.81,1.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.86,0.00,0.00,0.93,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1157830.00,1.00,1.00,13.00,2.00,3.00,7.00,4.00,2.00,1.00,33.00,4.00,12.00,3750.00,15.00,506.50,1.25,250.00,13.51,0.47,0.46,0.07,0.32,0.00,0.18,0.00,0.00,0.00,0.11,0.00,0.39,0.29,0.71,0.00,0.00,0.44,0.00,0.11,0.31,0.00,0.08,0.00,0.06,0.00,0.00,0.00
1157860.00,2.00,1.00,5.00,2.00,2.00,3.00,4.00,3.00,1.00,17.00,4.00,9.00,2675.00,11.00,290.50,1.22,243.18,10.86,0.66,0.00,0.34,0.19,0.50,0.00,0.00,0.00,0.00,0.00,0.03,0.28,0.31,0.19,0.50,0.00,0.47,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00
1157870.00,1.00,3.00,5.00,2.00,3.00,4.00,6.00,2.00,1.00,26.00,4.00,22.00,18200.00,39.00,2290.75,1.77,466.67,12.59,0.99,0.01,0.00,0.31,0.01,0.00,0.00,0.00,0.00,0.00,0.20,0.48,0.34,0.65,0.01,0.00,0.45,0.25,0.26,0.03,0.00,0.01,0.00,0.00,0.00,0.01,0.00
1157910.00,1.00,1.00,5.00,2.00,4.00,7.00,4.00,4.00,1.00,32.00,1.00,1.00,6700.00,14.00,703.50,14.00,478.57,10.50,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1157950.00,1.00,3.00,10.00,2.00,3.00,8.00,4.00,2.00,2.00,25.00,5.00,24.00,4750.00,34.00,576.00,1.42,139.71,12.13,0.84,0.06,0.09,0.06,0.03,0.00,0.00,0.00,0.02,0.29,0.00,0.60,0.33,0.64,0.03,0.00,0.29,0.00,0.52,0.02,0.13,0.00,0.02,0.00,0.00,0.03,0.00
1158030.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,2.00,3.00,1225.00,4.00,133.00,1.33,306.25,10.86,1.00,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.73,0.00,0.00,0.73,0.00,0.18,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1158080.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00,0.00,3.00,3.00,750.00,3.00,57.50,1.00,250.00,7.67,1.00,0.00,0.00,0.27,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.27,0.60,0.00,0.27,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.60,0.00
1158120.00,2.00,1.00,4.00,2.00,2.00,8.00,4.00,4.00,1.00,18.00,6.00,13.00,6250.00,18.00,699.50,1.38,347.22,11.19,0.96,0.04,0.00,0.40,0.07,0.13,0.10,0.00,0.05,0.00,0.00,0.25,0.08,0.75,0.07,0.10,0.66,0.00,0.00,0.22,0.00,0.00,0.05,0.00,0.00,0.07,0.00
1158130.00,1.00,3.00,12.00,2.00,3.00,5.00,6.00,2.00,1.00,13.00,4.00,9.00,6975.00,12.00,758.50,1.33,581.25,10.87,0.97,0.03,0.00,0.52,0.00,0.03,0.00,0.02,0.00,0.00,0.00,0.43,0.02,0.98,0.00,0.00,0.95,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.02,0.00,0.00
1158220.00,1.00,1.00,10.00,2.00,3.00,7.00,5.00,3.00,1.00,23.00,3.00,5.00,6325.00,16.00,826.50,3.20,395.31,13.07,1.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.12,0.05,0.95,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.00,0.00,0.00
1160050.00,2.00,1.00,10.00,2.00,2.00,7.00,3.00,1.00,1.00,24.00,6.00,22.00,4100.00,32.00,594.50,1.45,128.13,14.50,0.96,0.00,0.04,0.20,0.00,0.00,0.02,0.02,0.00,0.02,0.04,0.70,0.40,0.60,0.00,0.00,0.48,0.09,0.37,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
1160140.00,3.00,3.00,10.00,2.00,4.00,5.00,4.00,2.00,2.00,12.00,4.00,31.00,7915.00,51.00,1021.20,1.65,155.20,12.90,0.74,0.24,0.02,0.13,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.77,0.49,0.39,0.00,0.12,0.28,0.03,0.22,0.15,0.20,0.00,0.03,0.00,0.09,0.00,0.00
1160280.00,1.00,1.00,4.00,2.00,4.00,5.00,7.00,4.00,0.00,15.00,6.00,29.00,11825.00,39.00,1437.25,1.34,303.21,12.15,1.00,0.00,0.00,0.19,0.22,0.16,0.00,0.02,0.00,0.05,0.00,0.37,0.23,0.55,0.22,0.00,0.40,0.03,0.07,0.24,0.03,0.00,0.00,0.00,0.02,0.22,0.00
1160330.00,2.00,3.00,10.00,2.00,4.00,5.00,5.00,2.00,1.00,27.00,6.00,61.00,15725.00,82.00,2191.00,1.34,191.77,13.93,0.91,0.04,0.05,0.09,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.80,0.60,0.38,0.00,0.02,0.28,0.22,0.27,0.12,0.02,0.05,0.03,0.00,0.00,0.00,0.01
1160540.00,1.00,1.00,10.00,2.00,3.00,7.00,6.00,4.00,1.00,24.00,4.00,13.00,14925.00,26.00,2101.00,2.00,574.04,14.08,0.48,0.47,0.05,0.00,0.00,0.26,0.00,0.01,0.02,0.00,0.00,0.72,0.06,0.94,0.00,0.00,0.02,0.14,0.00,0.80,0.00,0.00,0.02,0.00,0.01,0.00,0.02
1160600.00,3.00,3.00,10.00,2.00,4.00,4.00,4.00,1.00,1.00,21.00,2.00,11.00,17275.00,31.00,1800.00,2.82,557.26,10.42,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.08,0.92,0.00,0.00,0.92,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00
1160660.00,2.00,1.00,10.00,2.00,4.00,5.00,2.00,4.00,2.00,12.00,4.00,12.00,7400.00,26.00,585.50,2.17,284.62,7.91,0.96,0.00,0.04,0.00,0.04,0.00,0.11,0.00,0.00,0.04,0.00,0.81,0.04,0.92,0.04,0.00,0.11,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.77
1160890.00,1.00,1.00,4.00,2.00,4.00,5.00,4.00,4.00,1.00,21.00,2.00,8.00,8600.00,23.00,1134.50,2.88,373.91,13.19,0.93,0.00,0.07,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.14,0.86,0.00,0.00,0.90,0.00,0.00,0.00,0.02,0.07,0.00,0.01,0.00,0.00,0.00
1161010.00,2.00,1.00,4.00,2.00,4.00,7.00,4.00,4.00,1.00,1.00,5.00,27.00,11600.00,39.00,1313.25,1.44,297.44,11.32,0.98,0.02,0.00,0.24,0.25,0.06,0.00,0.00,0.00,0.03,0.00,0.42,0.19,0.56,0.25,0.00,0.39,0.15,0.03,0.12,0.03,0.04,0.00,0.00,0.00,0.25,0.00
1161130.00,1.00,1.00,10.00,2.00,2.00,7.00,5.00,1.00,1.00,50.00,5.00,74.00,11615.00,123.00,2068.75,1.66,94.43,17.81,0.88,0.11,0.01,0.10,0.00,0.14,0.00,0.08,0.03,0.00,0.00,0.65,0.68,0.32,0.00,0.00,0.31,0.03,0.08,0.30,0.03,0.05,0.03,0.01,0.08,0.00,0.08
1161270.00,1.00,3.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,26.00,4.00,4.00,3875.00,17.00,400.00,4.25,227.94,10.32,1.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.83,0.08,0.02,0.08,0.92,0.00,0.00,0.08,0.10,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1161340.00,2.00,3.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,30.00,5.00,17.00,2775.00,17.00,399.00,1.00,163.24,14.38,0.92,0.08,0.00,0.00,0.05,0.08,0.14,0.16,0.00,0.00,0.00,0.56,0.38,0.57,0.05,0.00,0.36,0.18,0.00,0.14,0.11,0.00,0.00,0.00,0.16,0.05,0.00
1161390.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,1.00,1.00,225.00,1.00,58.50,1.00,225.00,26.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1161500.00,1.00,3.00,10.00,2.00,4.00,5.00,5.00,4.00,1.00,22.00,7.00,20.00,15325.00,33.00,2031.50,1.65,464.39,13.26,0.93,0.01,0.05,0.35,0.03,0.04,0.00,0.07,0.00,0.03,0.03,0.46,0.24,0.73,0.03,0.00,0.65,0.03,0.05,0.15,0.00,0.03,0.00,0.00,0.07,0.03,0.00
1161750.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,5.00,22.00,13075.00,43.00,1236.25,1.95,304.07,9.46,0.98,0.02,0.00,0.22,0.17,0.02,0.14,0.00,0.00,0.00,0.00,0.46,0.05,0.67,0.28,0.00,0.71,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.28,0.00
1161780.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,2.00,3.00,825.00,3.00,75.00,1.00,275.00,9.09,1.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.64,0.00,0.73,0.27,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00
1161880.00,1.00,2.00,10.00,2.00,4.00,4.00,5.00,1.00,1.00,32.00,2.00,11.00,13175.00,45.00,1354.00,4.09,292.78,10.28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.98,0.22,0.65,0.00,0.13,0.78,0.01,0.02,0.03,0.15,0.00,0.00,0.00,0.00,0.00,0.00
1161920.00,3.00,3.00,10.00,2.00,4.00,5.00,2.00,4.00,1.00,28.00,4.00,17.00,7075.00,28.00,949.00,1.65,252.68,13.41,0.82,0.18,0.00,0.27,0.00,0.00,0.00,0.00,0.30,0.11,0.00,0.32,0.20,0.80,0.00,0.00,0.39,0.00,0.11,0.03,0.00,0.10,0.37,0.00,0.00,0.00,0.00
1162150.00,1.00,3.00,10.00,2.00,4.00,5.00,6.00,2.00,2.00,38.00,4.00,24.00,9750.00,37.00,1682.50,1.54,263.51,17.26,0.78,0.13,0.09,0.33,0.00,0.00,0.00,0.00,0.07,0.00,0.04,0.57,0.55,0.44,0.00,0.01,0.70,0.06,0.05,0.00,0.00,0.09,0.07,0.02,0.00,0.00,0.02
1162260.00,2.00,3.00,3.00,2.00,4.00,5.00,6.00,4.00,1.00,26.00,4.00,7.00,9075.00,27.00,2065.50,3.86,336.11,22.76,1.00,0.00,0.00,0.13,0.05,0.00,0.00,0.79,0.00,0.00,0.03,0.00,0.82,0.13,0.05,0.00,0.13,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.05,0.00
1162360.00,1.00,1.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,26.00,5.00,23.00,5950.00,31.00,811.00,1.35,191.94,13.63,0.66,0.24,0.10,0.28,0.00,0.00,0.03,0.00,0.00,0.15,0.03,0.51,0.45,0.55,0.00,0.00,0.34,0.05,0.35,0.20,0.02,0.04,0.00,0.00,0.00,0.00,0.00
1162440.00,1.00,1.00,10.00,2.00,4.00,5.00,5.00,4.00,1.00,28.00,2.00,6.00,16500.00,28.00,1750.50,4.67,589.29,10.61,0.92,0.00,0.08,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.02,0.98,0.00,0.00,0.98,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
1162580.00,1.00,3.00,10.00,2.00,4.00,5.00,5.00,3.00,1.00,41.00,6.00,22.00,9975.00,26.00,1561.00,1.18,383.65,15.65,0.88,0.12,0.00,0.13,0.00,0.15,0.00,0.05,0.09,0.02,0.00,0.57,0.58,0.34,0.00,0.08,0.43,0.02,0.02,0.26,0.00,0.09,0.11,0.02,0.05,0.00,0.00
1162600.00,2.00,1.00,12.00,2.00,3.00,7.00,6.00,3.00,2.00,44.00,6.00,29.00,11825.00,39.00,1268.00,1.34,303.21,10.72,0.96,0.04,0.00,0.17,0.08,0.01,0.00,0.00,0.00,0.03,0.01,0.70,0.17,0.76,0.08,0.00,0.59,0.05,0.03,0.06,0.02,0.06,0.00,0.00,0.01,0.08,0.10
1162660.00,1.00,1.00,10.00,2.00,4.00,5.00,4.00,4.00,1.00,35.00,6.00,39.00,11625.00,53.00,1545.00,1.36,219.34,13.29,0.66,0.33,0.01,0.14,0.00,0.06,0.07,0.00,0.14,0.00,0.06,0.52,0.35,0.55,0.00,0.10,0.40,0.25,0.00,0.14,0.07,0.00,0.14,0.00,0.00,0.00,0.00
1162680.00,3.00,1.00,6.00,2.00,4.00,5.00,2.00,4.00,1.00,12.00,4.00,16.00,3275.00,20.00,392.50,1.25,163.75,11.98,0.64,0.25,0.11,0.00,0.00,0.00,0.00,0.05,0.00,0.06,0.02,0.87,0.50,0.13,0.00,0.37,0.60,0.07,0.15,0.05,0.00,0.00,0.09,0.00,0.05,0.00,0.00
1162890.00,1.00,3.00,10.00,2.00,4.00,7.00,5.00,4.00,1.00,35.00,5.00,28.00,7800.00,44.00,877.50,1.57,177.27,11.25,0.92,0.05,0.03,0.14,0.00,0.01,0.00,0.03,0.00,0.13,0.00,0.69,0.17,0.61,0.00,0.22,0.53,0.02,0.38,0.05,0.00,0.00,0.00,0.00,0.03,0.00,0.00
1162960.00,2.00,1.00,4.00,2.00,4.00,5.00,6.00,3.00,1.00,23.00,4.00,24.00,5950.00,29.00,888.00,1.21,205.17,14.92,0.77,0.23,0.00,0.05,0.00,0.08,0.00,0.03,0.00,0.00,0.00,0.85,0.61,0.22,0.00,0.17,0.58,0.00,0.04,0.14,0.07,0.08,0.00,0.00,0.07,0.00,0.03
1163000.00,1.00,3.00,6.00,1.00,4.00,5.00,5.00,2.00,1.00,35.00,3.00,11.00,7175.00,21.00,817.50,1.91,341.67,11.39,0.95,0.05,0.00,0.74,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.24,0.14,0.86,0.00,0.00,0.89,0.00,0.02,0.07,0.00,0.00,0.02,0.00,0.00,0.00,0.00
1163230.00,1.00,3.00,10.00,2.00,4.00,7.00,6.00,3.00,1.00,35.00,3.00,17.00,11775.00,39.00,2333.00,2.29,301.92,19.81,0.87,0.04,0.09,0.14,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.85,0.98,0.00,0.00,0.02,0.85,0.00,0.02,0.00,0.06,0.06,0.00,0.00,0.01,0.00,0.00
1163300.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,2.00,8.00,2550.00,9.00,415.00,1.13,283.33,16.27,1.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.39,0.61,0.00,0.00,0.71,0.14,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00
1163410.00,2.00,3.00,10.00,2.00,4.00,5.00,3.00,4.00,1.00,37.00,6.00,24.00,15550.00,64.00,1847.00,2.67,242.97,11.88,0.95,0.00,0.05,0.05,0.00,0.01,0.38,0.06,0.00,0.17,0.00,0.34,0.27,0.73,0.00,0.00,0.60,0.11,0.17,0.01,0.06,0.00,0.00,0.00,0.06,0.00,0.00
1163560.00,1.00,1.00,4.00,2.00,4.00,5.00,2.00,4.00,1.00,16.00,2.00,11.00,2000.00,17.00,443.00,1.55,117.65,22.15,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.89,1.00,0.00,0.00,0.00,0.68,0.00,0.00,0.06,0.00,0.15,0.00,0.00,0.11,0.00,0.00
1163670.00,1.00,3.00,10.00,1.00,4.00,5.00,5.00,3.00,1.00,22.00,6.00,32.00,6635.00,40.00,971.80,1.25,165.88,14.65,0.86,0.14,0.00,0.08,0.00,0.16,0.00,0.03,0.12,0.02,0.00,0.59,0.48,0.52,0.00,0.00,0.40,0.00,0.06,0.19,0.12,0.02,0.12,0.01,0.03,0.00,0.04
